id_alma,nombre,pecado_capital,nivel_corrupcion,fecha_condena,dimension_origen,estado
9475,Rachel Perez,Gula,99,1990-04-07,Inframundo,activa
9476,Trevor Anderson,Lujuria,2,1903-07-01,Sector 7G,en proceso de tortura
9477,Calvin Williams,Soberbia,93,1979-07-22,Tierra,redimida
9478,Robert Johnson,Envidia,61,1900-04-30,Inframundo,activa
9479,Maria Dixon MD,Pereza,42,1978-11-01,Tierra,redimida
9480,Ricardo Bailey,Lujuria,44,1846-02-01,Limbo,redimida
9481,Jeffery Berry,Ira,56,2006-06-22,Inframundo,activa
9482,Zachary Hunt,Ira,26,1839-10-31,Sector 7G,activa
9483,Toni Wyatt,Lujuria,41,1886-08-04,Tierra,redimida
9484,Thomas Santos,Pereza,26,1872-07-10,Abismo,redimida
9485,Austin Gomez,Lujuria,73,1924-04-06,Sector 7G,redimida
9486,Angel Phillips,Pereza,38,1976-03-12,Pandemonium,redimida
9487,Steven Lopez,Avaricia,26,1830-04-23,Sector 7G,activa
9488,Matthew Krueger,Ira,5,1902-05-01,Tierra,activa
9489,Daniel Mckinney,Soberbia,85,1979-05-25,Limbo,activa
9490,Jose Martinez,Envidia,18,2002-03-03,Pandemonium,en proceso de tortura
9491,Robert Fisher,Ira,50,1835-03-21,Inframundo,redimida
9492,Ryan Webb,Soberbia,90,2005-04-08,Pandemonium,redimida
9493,Donna Andrews,Avaricia,13,1979-06-17,Abismo,activa
9494,Sara Harrison,Ira,93,1887-03-07,Limbo,en proceso de tortura
9495,Angela Davis,Ira,74,1882-04-21,Abismo,en proceso de tortura
9496,Samantha Jackson,Pereza,68,1938-02-24,Inframundo,en proceso de tortura
9497,Jacob Ellis,Soberbia,72,1933-09-18,Pandemonium,redimida
9498,Amanda Garcia,Envidia,91,1840-03-07,Inframundo,redimida
9499,Melissa Howard,Ira,8,1997-01-13,Tierra,en proceso de tortura
9500,Jacob Gibson,Envidia,6,1996-12-27,Pandemonium,redimida
9501,Wendy Murphy,Envidia,96,1891-02-09,Inframundo,en proceso de tortura
9502,Michelle Mitchell,Pereza,38,1971-04-03,Sector 7G,redimida
9503,David Bridges,Gula,46,1863-03-21,Tierra,redimida
9504,David George,Envidia,20,1922-11-28,Abismo,redimida
9505,Wendy Smith,Soberbia,35,1852-09-23,Pandemonium,en proceso de tortura
9506,Renee Morgan,Soberbia,20,1884-08-01,Pandemonium,en proceso de tortura
9507,Nancy Gregory,Avaricia,13,1981-09-24,Inframundo,en proceso de tortura
9508,Andrew Ellis,Lujuria,66,1888-01-18,Pandemonium,activa
9509,Teresa Hicks,Soberbia,99,1906-02-25,Inframundo,redimida
9510,Charles Newman,Ira,40,1865-11-17,Abismo,activa
9511,Cory Roth,Soberbia,8,2013-11-09,Tierra,redimida
9512,James Hebert,Pereza,95,1990-03-30,Sector 7G,redimida
9513,Bryan Watts,Pereza,0,1964-09-11,Sector 7G,redimida
9514,Blake Jones,Soberbia,21,1836-05-09,Pandemonium,redimida
9515,Krista Scott,Soberbia,70,2000-05-21,Tierra,en proceso de tortura
9516,Gloria Hunt,Envidia,44,1968-07-10,Tierra,activa
9517,Heather Romero,Soberbia,31,1952-01-11,Inframundo,activa
9518,Justin Richardson,Envidia,62,1964-03-17,Tierra,redimida
9519,Robert Saunders,Avaricia,17,1927-11-14,Abismo,redimida
9520,Elizabeth Smith,Avaricia,66,1980-06-18,Sector 7G,redimida
9521,David Cruz,Gula,55,2003-12-28,Tierra,activa
9522,Meredith Bennett,Envidia,60,1901-06-16,Limbo,activa
9523,James Ramsey,Soberbia,77,1895-01-13,Limbo,activa
9524,Hannah Gould,Soberbia,96,1962-11-05,Abismo,activa
9525,Juan Jones,Avaricia,57,1895-01-16,Inframundo,activa
9526,Brandy Moore,Soberbia,8,1868-03-18,Inframundo,en proceso de tortura
9527,Jonathon Flores,Ira,36,1943-11-09,Tierra,activa
9528,Melanie Lewis,Envidia,52,1932-05-04,Sector 7G,en proceso de tortura
9529,Martha Martinez,Soberbia,98,1960-12-09,Tierra,en proceso de tortura
9530,Nicole Davis,Lujuria,82,1973-12-21,Limbo,activa
9531,Gregory Jones,Avaricia,70,1898-06-28,Pandemonium,activa
9532,Brent Chase,Pereza,82,1910-09-03,Inframundo,redimida
9533,Aaron Hood,Envidia,39,1849-06-29,Limbo,activa
9534,Jacqueline Armstrong,Envidia,63,1932-11-09,Sector 7G,activa
9535,Christopher Kidd,Gula,38,1840-07-15,Inframundo,activa
9536,Daniel Stein,Ira,18,1913-02-05,Pandemonium,activa
9537,Sabrina Freeman,Envidia,71,1830-03-02,Sector 7G,en proceso de tortura
9538,Robert Jordan,Avaricia,89,2011-12-10,Pandemonium,activa
9539,Tonya Shelton,Gula,99,1996-03-19,Tierra,en proceso de tortura
9540,Crystal Reid,Ira,9,1829-01-08,Sector 7G,en proceso de tortura
9541,Danielle Brewer,Ira,58,1854-02-11,Limbo,en proceso de tortura
9542,Jennifer Thomas,Ira,93,2022-05-19,Pandemonium,en proceso de tortura
9543,Erin Mckee,Avaricia,62,1858-03-02,Limbo,activa
9544,Mrs. Maria Mcfarland,Ira,84,2003-12-28,Abismo,activa
9545,Preston Ortiz,Soberbia,33,1961-07-24,Abismo,redimida
9546,Teresa Garcia,Avaricia,97,1938-06-22,Sector 7G,activa
9547,Nicholas Wilson,Gula,58,1865-02-04,Abismo,en proceso de tortura
9548,Aaron Anderson,Envidia,94,1892-10-11,Inframundo,activa
9549,Melissa Gallagher,Avaricia,18,1844-07-03,Pandemonium,redimida
9550,Amy White,Pereza,31,1827-02-02,Pandemonium,activa
9551,Jennifer Mccarthy,Pereza,33,1827-07-19,Abismo,en proceso de tortura
9552,James Miller,Avaricia,76,2014-07-23,Tierra,en proceso de tortura
9553,Lisa Hodge,Pereza,14,1972-08-19,Tierra,en proceso de tortura
9554,Heather Barnett,Soberbia,8,1892-11-25,Abismo,redimida
9555,Alexander Williams,Gula,26,1891-01-30,Limbo,redimida
9556,Cheryl Cooke,Ira,15,1893-07-06,Tierra,en proceso de tortura
9557,Nicole Yates,Soberbia,75,2006-12-05,Tierra,redimida
9558,Charles Sanders,Ira,38,1881-01-11,Inframundo,redimida
9559,Christopher Marsh,Avaricia,31,1990-04-03,Abismo,redimida
9560,Megan Juarez,Envidia,49,1874-01-09,Inframundo,activa
9561,Allison Mccormick,Gula,97,2003-02-21,Limbo,redimida
9562,George King,Soberbia,28,1845-08-17,Abismo,activa
9563,Denise Cook,Envidia,6,1899-04-29,Sector 7G,en proceso de tortura
9564,Leah Ryan,Lujuria,0,1999-02-06,Inframundo,en proceso de tortura
9565,Kristen Woods,Gula,86,1832-09-21,Limbo,redimida
9566,Beverly Hancock,Envidia,21,1882-03-07,Limbo,redimida
9567,James Jones,Ira,97,1897-05-08,Abismo,redimida
9568,Christine Sanchez,Lujuria,54,1844-07-20,Inframundo,en proceso de tortura
9569,Victoria Morales,Envidia,80,1958-09-22,Abismo,redimida
9570,Brian Harris Jr.,Envidia,65,1858-02-06,Pandemonium,activa
9571,Leslie Ballard,Lujuria,52,2016-01-01,Abismo,en proceso de tortura
9572,Michael Martin,Ira,49,1976-09-29,Abismo,redimida
9573,Sarah Blackwell,Avaricia,63,1922-05-27,Tierra,activa
9574,Kevin Chapman,Pereza,36,1935-10-27,Tierra,en proceso de tortura
9575,Juan Arnold,Envidia,56,1829-07-06,Tierra,en proceso de tortura
9576,Adam Jefferson,Soberbia,41,1826-12-13,Tierra,activa
9577,Nathan Palmer,Lujuria,52,1956-02-09,Inframundo,en proceso de tortura
9578,Brad Peck,Soberbia,33,2001-06-28,Inframundo,en proceso de tortura
9579,Anita Fisher,Avaricia,28,1876-04-30,Inframundo,redimida
9580,Alyssa Simpson,Lujuria,28,1829-01-14,Inframundo,en proceso de tortura
9581,John Dickerson,Soberbia,86,1884-03-07,Limbo,redimida
9582,Christine Henderson,Pereza,1,1958-09-22,Pandemonium,en proceso de tortura
9583,Allen Bell,Avaricia,88,1854-03-05,Sector 7G,activa
9584,Marvin Johnson,Lujuria,55,1909-07-15,Tierra,activa
9585,Destiny Walsh,Soberbia,3,1957-12-27,Limbo,en proceso de tortura
9586,Amanda Parsons,Lujuria,5,2000-01-21,Abismo,redimida
9587,Steven Ramos,Lujuria,62,1968-05-09,Sector 7G,activa
9588,Anthony Freeman,Avaricia,96,1899-05-28,Inframundo,redimida
9589,Michael Lucas,Ira,6,1956-04-01,Tierra,redimida
9590,John Harrison,Lujuria,37,1955-12-22,Pandemonium,activa
9591,Pamela Horton,Envidia,48,1852-04-14,Tierra,activa
9592,Grant Wood,Gula,69,1945-05-31,Abismo,redimida
9593,Kimberly Wong,Pereza,0,1887-06-06,Limbo,activa
9594,Shelley Fowler,Soberbia,18,1980-01-15,Limbo,en proceso de tortura
9595,Michael Burns,Envidia,87,2002-11-17,Inframundo,activa
9596,Erica Ortega,Soberbia,0,1856-03-14,Limbo,en proceso de tortura
9597,Richard Sosa,Pereza,40,1891-07-27,Tierra,en proceso de tortura
9598,Riley Harper,Soberbia,95,1979-01-14,Sector 7G,en proceso de tortura
9599,Kent Murphy,Lujuria,96,1916-10-28,Abismo,activa
9600,Brian Hunter,Envidia,20,1860-12-25,Limbo,en proceso de tortura
9601,Megan Merritt,Soberbia,81,2021-05-01,Inframundo,redimida
9602,Brian Robbins,Ira,80,1934-01-14,Abismo,redimida
9603,Diana Adams,Envidia,49,1988-03-12,Pandemonium,en proceso de tortura
9604,Kimberly Duffy,Avaricia,72,1966-11-19,Abismo,activa
9605,Kathryn Best,Soberbia,65,2009-03-27,Sector 7G,activa
9606,Mary French,Pereza,60,1950-02-09,Inframundo,en proceso de tortura
9607,Miss Danielle Beasley,Soberbia,22,1847-02-08,Limbo,activa
9608,Victor Campbell,Gula,47,2005-10-21,Limbo,en proceso de tortura
9609,Samantha Meza,Gula,86,1984-04-14,Abismo,activa
9610,Joseph Ruiz,Lujuria,90,1841-09-08,Pandemonium,redimida
9611,Briana Christensen,Pereza,17,1944-10-09,Abismo,activa
9612,Sierra Sloan,Pereza,20,1972-12-23,Inframundo,redimida
9613,Jordan Spencer,Soberbia,85,1863-08-13,Pandemonium,en proceso de tortura
9614,James Williams,Envidia,91,1886-12-25,Abismo,activa
9615,Megan Tucker,Envidia,22,1882-10-14,Limbo,activa
9616,Bianca Thomas,Avaricia,5,2012-11-03,Pandemonium,redimida
9617,Jason Shaw,Avaricia,47,1962-01-08,Sector 7G,activa
9618,Randy Arroyo,Avaricia,77,1932-11-19,Tierra,redimida
9619,Carlos Watson,Avaricia,68,2014-08-20,Inframundo,activa
9620,Kelli Webb,Envidia,36,1970-09-18,Pandemonium,activa
9621,Robert Sanchez,Gula,34,2013-04-12,Abismo,en proceso de tortura
9622,Robert Dillon,Soberbia,72,1970-12-27,Sector 7G,activa
9623,Tammy Richard,Avaricia,43,1997-03-28,Limbo,activa
9624,Karl Bailey,Avaricia,83,1849-04-26,Tierra,redimida
9625,Evelyn Hughes,Pereza,71,1931-12-28,Limbo,redimida
9626,Terry Kim,Soberbia,38,1854-05-05,Tierra,redimida
9627,Kevin Woodard,Lujuria,87,1848-08-29,Sector 7G,redimida
9628,Nicole Hammond,Avaricia,21,1837-03-05,Limbo,en proceso de tortura
9629,Matthew Pineda,Envidia,50,1914-07-21,Tierra,en proceso de tortura
9630,Brian Brown,Soberbia,42,1945-08-11,Limbo,activa
9631,Robert Lewis,Pereza,84,1935-01-20,Tierra,redimida
9632,Franklin Bruce,Envidia,4,1894-04-13,Sector 7G,redimida
9633,Jamie Lee,Ira,48,1858-09-01,Limbo,activa
9634,Natasha Clark,Soberbia,90,1993-03-15,Abismo,activa
9635,Aaron Myers,Gula,46,1827-03-14,Sector 7G,en proceso de tortura
9636,Andrew Hamilton,Soberbia,19,1845-01-19,Inframundo,en proceso de tortura
9637,Kyle Lewis,Pereza,2,1989-01-31,Limbo,en proceso de tortura
9638,Kenneth Garza,Avaricia,75,1999-05-13,Pandemonium,redimida
9639,Marcus Williams,Lujuria,63,1971-10-04,Limbo,en proceso de tortura
9640,Peter Vance,Avaricia,5,1988-08-13,Pandemonium,activa
9641,Kimberly Taylor,Lujuria,76,1900-11-19,Pandemonium,redimida
9642,Dean Pugh,Avaricia,45,2003-05-28,Abismo,redimida
9643,Geoffrey Reed,Envidia,75,1884-05-08,Limbo,redimida
9644,Michelle Swanson,Pereza,2,1838-03-17,Tierra,activa
9645,Christine Martinez,Lujuria,26,2004-12-04,Tierra,redimida
9646,Michael Wilson,Pereza,60,1936-11-22,Pandemonium,en proceso de tortura
9647,Kenneth Lewis,Lujuria,73,1939-08-18,Sector 7G,en proceso de tortura
9648,Elizabeth Reyes,Gula,8,1967-06-26,Inframundo,activa
9649,Angelica Miller,Ira,72,1867-11-14,Inframundo,redimida
9650,Kristy Torres,Soberbia,93,1846-08-05,Sector 7G,en proceso de tortura
9651,Samantha Bowman,Envidia,62,1844-06-01,Tierra,redimida
9652,Allison Townsend,Gula,12,1983-08-08,Limbo,activa
9653,Chelsea Riggs,Gula,24,1865-03-29,Inframundo,redimida
9654,Ms. Kristina Dalton MD,Ira,13,2021-03-02,Limbo,redimida
9655,Julie Morales,Pereza,29,2003-12-28,Abismo,activa
9656,Nicholas Henry,Gula,49,1837-09-20,Inframundo,activa
9657,David Richardson,Lujuria,42,1841-04-23,Abismo,activa
9658,Melanie Reid,Avaricia,11,2019-03-01,Pandemonium,redimida
9659,David Huber,Envidia,88,1914-01-20,Inframundo,redimida
9660,Wesley Webb,Pereza,74,1869-11-16,Pandemonium,en proceso de tortura
9661,Travis Grant,Lujuria,83,1945-09-25,Pandemonium,redimida
9662,Tina Wallace,Avaricia,9,1904-08-18,Tierra,en proceso de tortura
9663,Melissa Young,Lujuria,36,1897-02-22,Sector 7G,activa
9664,Joseph King,Envidia,23,1895-02-18,Sector 7G,en proceso de tortura
9665,Jenny Lyons,Pereza,9,1950-06-10,Sector 7G,en proceso de tortura
9666,Matthew Stewart,Gula,77,1999-01-04,Inframundo,en proceso de tortura
9667,Jennifer Ramos,Envidia,53,1900-03-29,Limbo,activa
9668,Jessica Wood,Envidia,55,1991-03-01,Abismo,redimida
9669,David Carter,Ira,34,1864-05-03,Abismo,redimida
9670,Mark Brown Jr.,Ira,16,2014-04-25,Sector 7G,activa
9671,Andre Barber,Soberbia,47,1984-12-13,Sector 7G,activa
9672,Teresa Decker,Envidia,88,1880-01-12,Pandemonium,redimida
9673,Amy Smith,Envidia,71,2003-12-28,Sector 7G,redimida
9674,Elizabeth Lee,Gula,80,1879-04-16,Abismo,activa
9675,Cassandra Mills,Ira,26,1869-08-22,Abismo,activa
9676,Joshua Robinson,Avaricia,37,1909-06-10,Limbo,activa
9677,Cody Simpson,Pereza,19,1950-12-07,Sector 7G,en proceso de tortura
9678,David Jenkins,Soberbia,49,1874-03-18,Sector 7G,en proceso de tortura
9679,Paul Bennett,Ira,79,1853-12-22,Tierra,redimida
9680,Meagan Macdonald,Avaricia,50,1927-02-24,Tierra,en proceso de tortura
9681,John Riley,Lujuria,90,1884-12-13,Sector 7G,redimida
9682,Ian Williams,Gula,21,2019-10-09,Abismo,en proceso de tortura
9683,Gabrielle Bernard,Ira,47,1883-06-16,Limbo,en proceso de tortura
9684,Michael Andrade,Avaricia,21,1917-05-29,Sector 7G,redimida
9685,Justin Banks,Pereza,5,2025-08-27,Abismo,redimida
9686,Alexandra Maxwell,Envidia,85,1839-03-04,Abismo,activa
9687,Chris Murphy,Envidia,44,1955-10-24,Sector 7G,en proceso de tortura
9688,Kelsey Wilson,Gula,53,1951-08-11,Tierra,activa
9689,Kelly Kaiser,Lujuria,6,1870-10-13,Sector 7G,redimida
9690,Michelle Brooks,Pereza,12,1906-03-12,Pandemonium,redimida
9691,Steven Robinson,Soberbia,16,2014-07-05,Tierra,redimida
9692,Ryan Price,Lujuria,43,1953-01-24,Tierra,en proceso de tortura
9693,Michael Reyes,Gula,67,2009-01-16,Sector 7G,activa
9694,Jeremy Bailey,Pereza,51,1880-03-17,Tierra,activa
9695,Caleb Beasley,Lujuria,99,1956-09-11,Limbo,redimida
9696,Gregory Gonzales,Lujuria,17,1873-11-15,Inframundo,en proceso de tortura
9697,Veronica Cortez,Gula,44,1942-02-23,Abismo,en proceso de tortura
9698,Courtney Boyer,Gula,78,2002-09-21,Tierra,activa
9699,Michelle Mendoza,Soberbia,72,1971-12-27,Inframundo,en proceso de tortura
9700,John Barajas,Soberbia,31,1916-07-30,Abismo,redimida
9701,Shannon Morris,Pereza,45,1839-03-19,Sector 7G,activa
9702,Michelle Obrien,Envidia,70,2022-09-19,Limbo,activa
9703,Edgar Cannon,Soberbia,53,1923-08-21,Sector 7G,en proceso de tortura
9704,David Olsen,Lujuria,57,2023-10-17,Inframundo,activa
9705,Christopher Moyer,Envidia,67,1867-01-19,Limbo,activa
9706,Courtney Gaines,Ira,97,1921-01-17,Abismo,redimida
9707,Michael Mitchell,Ira,92,1913-11-14,Abismo,en proceso de tortura
9708,Leah Bennett,Lujuria,49,1916-06-13,Pandemonium,redimida
9709,Joe Cantrell,Ira,13,1957-06-25,Sector 7G,activa
9710,John Perez,Gula,67,1868-08-02,Tierra,redimida
9711,Alfred Burch,Envidia,63,1896-01-06,Inframundo,activa
9712,Kaitlyn Butler,Pereza,79,1831-10-07,Inframundo,activa
9713,Scott Campbell,Envidia,25,1838-07-19,Tierra,activa
9714,Carol Kim,Pereza,54,1992-03-22,Pandemonium,activa
9715,Paula Becker,Soberbia,37,1913-02-24,Limbo,en proceso de tortura
9716,Amanda White,Envidia,8,1959-02-08,Limbo,activa
9717,Nicholas Taylor,Pereza,3,1980-08-10,Pandemonium,activa
9718,Gabrielle Scott,Lujuria,79,1965-06-26,Abismo,redimida
9719,Jessica Gray,Envidia,31,2004-05-27,Abismo,activa
9720,Dennis Lang,Soberbia,27,1957-08-30,Inframundo,en proceso de tortura
9721,Connor Chavez,Envidia,35,1891-06-13,Sector 7G,redimida
9722,Rebecca Sutton,Ira,39,1909-02-19,Tierra,redimida
9723,Donald Thompson,Soberbia,58,2024-07-08,Abismo,redimida
9724,Ryan Zimmerman,Pereza,50,1923-10-03,Abismo,redimida
9725,Stephanie Hughes,Pereza,92,1882-05-21,Limbo,activa
9726,John Valentine,Gula,12,2024-03-06,Abismo,activa
9727,Crystal Williams,Pereza,85,1943-07-29,Pandemonium,activa
9728,Jennifer Smith,Avaricia,18,1856-11-06,Pandemonium,activa
9729,Alejandra Hancock,Lujuria,47,1830-02-21,Inframundo,activa
9730,James Buchanan,Ira,34,1966-03-29,Sector 7G,redimida
9731,John Hensley,Ira,92,2018-01-24,Tierra,en proceso de tortura
9732,Charlotte Williamson,Ira,85,1898-08-21,Abismo,en proceso de tortura
9733,Anthony Cole,Gula,76,1829-01-04,Inframundo,en proceso de tortura
9734,Peggy Hensley,Pereza,87,1874-07-07,Limbo,redimida
9735,Dr. Kevin Brooks,Lujuria,72,1956-12-26,Pandemonium,activa
9736,Monica Webb,Pereza,52,1938-04-24,Limbo,redimida
9737,Kaitlyn Herrera,Ira,7,1949-04-07,Sector 7G,redimida
9738,Jenna Lopez,Avaricia,28,1947-01-01,Sector 7G,activa
9739,Corey Long,Pereza,68,1839-03-10,Inframundo,en proceso de tortura
9740,Anna Sullivan,Envidia,72,1916-09-13,Inframundo,en proceso de tortura
9741,Thomas Oliver,Gula,20,1937-10-17,Pandemonium,activa
9742,Kathryn Foley,Avaricia,37,1956-12-22,Abismo,en proceso de tortura
9743,Whitney Scott,Ira,59,1916-09-01,Inframundo,redimida
9744,Thomas Hill,Pereza,96,1891-05-31,Abismo,en proceso de tortura
9745,Chelsea Young,Pereza,1,1999-04-29,Limbo,activa
9746,Sydney Schmidt,Soberbia,54,1923-10-20,Inframundo,activa
9747,Jennifer Mckay,Avaricia,21,2005-02-04,Pandemonium,activa
9748,Monique Romero,Lujuria,13,1925-02-12,Limbo,en proceso de tortura
9749,Ronald Schneider,Envidia,70,1967-12-06,Limbo,redimida
9750,Daniel Donovan,Ira,42,2019-03-25,Sector 7G,redimida
9751,Matthew Thomas,Ira,1,1833-08-30,Abismo,activa
9752,Deborah Liu,Avaricia,80,1927-10-25,Sector 7G,en proceso de tortura
9753,John Diaz,Ira,50,1944-11-12,Sector 7G,redimida
9754,Cristina Parks,Envidia,57,2024-10-15,Inframundo,redimida
9755,Tyler Mcgrath,Gula,26,1951-04-09,Inframundo,en proceso de tortura
9756,Karen Liu,Pereza,0,1909-09-12,Pandemonium,redimida
9757,Troy Johnson,Soberbia,76,1901-01-07,Inframundo,activa
9758,Todd Bullock,Gula,53,1878-07-31,Pandemonium,en proceso de tortura
9759,Dr. Kristina Grant,Avaricia,34,1938-11-19,Limbo,redimida
9760,John Brennan,Gula,59,1840-08-02,Inframundo,redimida
9761,Andrew Mccall,Ira,80,1909-08-23,Inframundo,activa
9762,Dawn Wagner,Ira,73,1870-08-20,Pandemonium,en proceso de tortura
9763,Dorothy Gray,Soberbia,16,1909-12-08,Abismo,redimida
9764,James Smith,Lujuria,82,2024-07-04,Sector 7G,redimida
9765,Randy Young,Pereza,3,2024-02-26,Sector 7G,activa
9766,Travis Tanner,Lujuria,32,1905-03-07,Limbo,activa
9767,Dana King,Avaricia,56,1959-08-27,Pandemonium,activa
9768,Mario Pierce,Pereza,64,1874-09-26,Sector 7G,activa
9769,Sherry Lambert,Gula,34,1876-08-26,Pandemonium,en proceso de tortura
9770,Antonio Dawson,Pereza,50,1907-03-12,Abismo,en proceso de tortura
9771,Rebecca Mendez,Ira,83,1948-01-30,Inframundo,en proceso de tortura
9772,Taylor Morris,Avaricia,54,1882-09-26,Tierra,activa
9773,Zachary Hayes,Pereza,23,1901-08-07,Tierra,activa
9774,Kathleen Miller,Avaricia,10,1876-10-19,Sector 7G,en proceso de tortura
9775,Stephen Franklin,Gula,99,1970-10-29,Sector 7G,redimida
9776,Joshua Moran,Gula,34,1988-12-21,Pandemonium,en proceso de tortura
9777,Wayne Mcneil,Soberbia,92,1993-09-08,Sector 7G,activa
9778,Ryan Young,Ira,17,1945-05-31,Tierra,redimida
9779,Amy Murphy,Pereza,72,2003-12-28,Sector 7G,en proceso de tortura
9780,Christopher Christian,Ira,93,1930-09-25,Inframundo,redimida
9781,Amy Wagner,Pereza,44,1857-06-20,Abismo,en proceso de tortura
9782,Kathleen Orr,Soberbia,56,1931-04-13,Inframundo,activa
9783,Philip Duke,Lujuria,26,1911-08-05,Limbo,activa
9784,Anthony Stone,Lujuria,27,1841-03-28,Limbo,activa
9785,Beth Gentry,Avaricia,68,1843-02-09,Tierra,redimida
9786,Eric Lawson,Avaricia,50,1960-03-31,Inframundo,en proceso de tortura
9787,Kevin Gross,Soberbia,66,1860-09-08,Pandemonium,activa
9788,Andrew Lopez,Lujuria,11,1940-06-22,Limbo,activa
9789,Michael Johnson,Lujuria,19,2003-12-28,Pandemonium,activa
9790,David Alexander,Gula,43,1948-05-27,Sector 7G,activa
9791,David Perez,Ira,50,2015-02-03,Sector 7G,activa
9792,Kenneth Hernandez,Envidia,46,1924-02-15,Tierra,en proceso de tortura
9793,Megan Olson,Lujuria,83,1846-10-23,Limbo,activa
9794,John Wilson,Ira,70,1849-12-11,Tierra,activa
9795,Sarah Bryant,Lujuria,26,1887-11-20,Tierra,en proceso de tortura
9796,Jaime Wilson,Envidia,41,1873-04-03,Limbo,activa
9797,Sarah Wagner,Avaricia,86,1868-04-20,Tierra,redimida
9798,Jamie Martinez,Pereza,0,1972-12-31,Pandemonium,activa
9799,Denise Arroyo,Pereza,60,1875-11-28,Pandemonium,en proceso de tortura
9800,Mrs. Mariah Stewart,Envidia,76,1839-12-22,Limbo,redimida
9801,Erin Gregory,Gula,60,1962-09-10,Abismo,redimida
9802,Connor Hill,Gula,95,1963-01-30,Inframundo,activa
9803,Pamela Riley,Gula,68,2009-04-27,Inframundo,redimida
9804,Andres Johnson,Lujuria,77,1966-12-23,Pandemonium,en proceso de tortura
9805,Karen Ortega,Pereza,54,2012-04-13,Sector 7G,activa
9806,Kimberly Allen,Lujuria,51,1830-03-29,Limbo,activa
9807,Maria Thompson,Gula,82,1909-02-26,Sector 7G,activa
9808,Linda Lopez,Ira,16,1874-09-26,Inframundo,activa
9809,Danielle Chavez,Soberbia,95,1992-08-30,Inframundo,activa
9810,Thomas Brooks,Soberbia,12,2015-11-23,Sector 7G,en proceso de tortura
9811,Eric Colon,Envidia,80,1999-10-31,Abismo,en proceso de tortura
9812,Lisa Wong,Gula,78,1958-02-24,Pandemonium,en proceso de tortura
9813,Robert Delacruz,Lujuria,31,1952-07-07,Limbo,en proceso de tortura
9814,Nicholas Jones,Pereza,13,1891-01-31,Limbo,redimida
9815,Jessica Arnold,Envidia,76,1917-12-16,Tierra,redimida
9816,Michael Foster,Envidia,72,1963-03-16,Abismo,redimida
9817,Sarah Taylor,Avaricia,43,1912-11-25,Sector 7G,activa
9818,Jessica Brown DDS,Pereza,16,1854-06-29,Sector 7G,en proceso de tortura
9819,Sandra Romero,Gula,61,1989-09-13,Limbo,redimida
9820,Clinton Morris,Gula,64,1911-04-24,Sector 7G,redimida
9821,Jacqueline Green,Ira,31,1932-05-21,Sector 7G,redimida
9822,Nicholas Cook DDS,Envidia,38,1869-11-12,Pandemonium,redimida
9823,Jill Perez,Pereza,62,2015-08-09,Pandemonium,redimida
9824,Joseph Wilson,Lujuria,77,1942-03-20,Pandemonium,en proceso de tortura
9825,Kevin Henderson,Soberbia,65,1837-07-11,Tierra,en proceso de tortura
9826,Benjamin Moore,Avaricia,15,1932-10-25,Abismo,en proceso de tortura
